Path,Lcdate,LC3,Ldec,Lmass,Acdate,Atof,TOF,Avinf,Adec,EPprop,EPMassFracLaunch,Neng,P0
367,20320811,66.560102,19.852218,1312.1706,20410811,3287.25,9,7.8457244,81.397202,204.2,0.155620009,2,25
367,20320810,65.134181,19.627802,1372.1099,20420810,3652.5,10,6.9789293,80.740762,206.6,0.150571029,2,25
367,20330825,65.90854,23.01918,1339.414,20440825,4017.75,11,6.9391809,80.163229,206.7,0.154321218,2,25
367,20330826,67.393753,23.256239,1277.6653,20430827,3652.5,10,7.6012485,80.838585,198.7,0.155518037,2,25
367,20330826,65.945839,23.018365,1337.8479,20440825,4017.75,11,6.9392718,80.163334,205.4,0.153530158,2,25
367,20330826,67.358588,23.251796,1279.1128,20430827,3652.5,10,7.6017463,80.838993,199.4,0.155889301,2,25
327,20340830,35.138793,23.758121,2960.0239,20450830,4017.75,11,9.1100216,54.868819,544,0.1837823,2,25
327,20340731,35.926261,12.164621,2908.7587,20450730,4017.75,11,9.2884508,54.170116,510,0.175332522,2,25
327,20340827,17.132821,17.198284,4322.0589,20450826,4017.75,11,11.651759,46.483678,1025.3,0.237224902,2,25
327,20350906,39.321834,24.492081,2694.5798,20460906,4017.75,11,10.602293,44.919438,525.6,0.195058242,2,25
327,20351003,13.893703,27.97111,4611.8156,20461002,4017.75,11,9.307823,49.070606,1186.3,0.25723058,2,25
327,20351005,14.641067,27.966299,4543.5728,20461005,4017.75,11,9.2969783,49.098253,1135,0.249803415,2,25
327,20360806,34.64895,15.106077,2992.2326,20470807,4017.75,11,8.9639037,46.453844,531.8,0.177726825,2,25
327,20250623,38.419429,-0.80272469,2750.4328,20360623,4017.75,11,10.48652,81.375491,498.5,0.181244203,2,25
327,20250721,34.185634,12.57846,3022.9056,20360720,4017.75,11,9.2189105,80.346476,516.9,0.170994423,2,25
327,20250726,38.443915,14.125716,2748.9073,20350726,3652.5,10,12.577148,82.346511,507,0.184436922,2,25
327,20260715,14.864086,4.8915907,4523.3725,20370715,4017.75,11,10.815291,80.85526,1134.2,0.250742118,2,25
327,20260721,31.215382,13.742306,3224.8668,20370721,4017.75,11,8.6278239,81.354399,570.3,0.176844513,2,25
327,20270705,40.574659,3.8222053,2618.2817,20380704,4017.75,11,11.342296,77.381015,491.2,0.187603954,2,25
327,20270730,33.108385,15.649981,3095.0877,20380729,4017.75,11,8.8653097,82.4357,532.7,0.17211144,2,25
327,20280803,38.180898,17.419315,2765.3236,20390803,4017.75,11,10.258731,76.738548,504.9,0.18258261,2,25
327,20280803,38.100541,17.482338,2770.3521,20390804,4017.75,11,10.256711,76.709233,510.3,0.184200413,2,25
327,20290806,31.832964,18.459287,3182.1094,20400806,4017.75,11,8.5792667,78.445877,558.1,0.175386805,2,25
327,20290709,36.678093,4.7382909,2860.3831,20400708,4017.75,11,9.6960378,74.160483,506.2,0.176969302,2,25
327,20290808,35.924668,18.826838,2908.8618,20400808,4017.75,11,9.5055398,75.12861,516.3,0.177492104,2,25
327,20300808,33.101382,19.280855,3095.5609,20410807,4017.75,11,8.8687282,73.44884,560.3,0.181001123,2,25
327,20300723,41.372651,9.959649,2570.4232,20410723,4017.75,11,11.283413,65.540665,473.5,0.184210911,2,25
327,20300819,40.61446,21.103375,2615.8811,20410819,4017.75,11,11.046591,66.296593,497.7,0.190260941,2,25
327,20310817,34.796608,21.045938,2982.4932,20420816,4017.75,11,9.147219,68.107151,533.6,0.178910718,2,25
327,20310307,25.43821,24.383481,3645.4405,20420306,4017.75,11,11.277587,62.663663,1295.5,0.355375434,2,25
327,20320819,36.144968,21.928245,2894.6293,20430820,4017.75,11,9.471177,62.459149,532.1,0.183823193,2,25
327,20320722,36.973153,9.7196311,2841.5549,20430723,4017.75,11,9.6538271,61.715415,505.6,0.177930752,2,25
327,20330826,37.245599,23.085244,2824.2315,20440826,4017.75,11,9.8105531,56.695081,525.8,0.18617454,2,25
327,20330812,44.165038,15.577292,2407.3531,20440811,4017.75,11,12.83204,48.644437,465.1,0.193199743,2,25
3337,20310730,3.724781,4.3354018,5631.4342,20420730,4017.75,11,9.7970329,63.509524,946,0.167985626,2,25
3337,20320804,3.901325,2.4089014,5612.168,20430805,4017.75,11,9.7390434,59.24268,940,0.167493204,2,25
3357,20300404,5.3401047,-24.166631,5457.3465,20410404,4017.75,11,12.210316,47.495018,562.4,0.103053746,2,25
3357,20300404,5.3489856,-24.16869,5456.4028,20410404,4017.75,11,12.211495,47.495648,558.4,0.102338486,2,25
3357,20300520,28.571755,-12.835153,3412.6026,20410519,4017.75,11,11.913882,47.350843,275,0.080583658,2,25
3357,20300519,28.22742,-13.008464,3437.6307,20410519,4017.75,11,11.918638,47.353052,288.3,0.083865902,2,25
3357,20300824,15.614711,18.808971,4455.9294,20410823,4017.75,11,12.962478,50.158822,583.9,0.13103888,2,25
3357,20310819,9.7006297,18.510606,5010.9533,20420819,4017.75,11,10.386543,50.776213,657.6,0.131232514,2,25
3357,20300720,6.5884338,3.3368966,5326.1156,20400719,3652.5,10,14.014514,48.585915,612.2,0.114943055,2,25
3357,20310905,41.114134,22.57375,2585.865,20420905,4017.75,11,11.794945,55.950124,319.6,0.123595006,2,25
3357,20310314,16.229342,-23.17584,4401.3257,20420313,4017.75,11,10.198532,46.649558,299.7,0.06809312,2,25
3357,20310709,9.101113,-27.97178,5070.3678,20410708,3652.5,10,11.610026,47.19283,858.8,0.169376273,2,25
3357,20310314,16.247219,-23.191061,4399.7458,20420314,4017.75,11,10.197078,46.649128,298.8,0.067913014,2,25
3357,20310319,16.615256,-23.354446,4367.3232,20410318,3652.5,10,12.317168,47.555569,302,0.069149909,2,25
3357,20310525,14.719263,-9.9418089,4536.4816,20420524,4017.75,11,9.8174554,46.542224,372.8,0.082178224,2,25
3357,20310527,15.300326,-9.8805446,4484.0746,20410526,3652.5,10,11.861922,47.337452,348.5,0.077719492,2,25
3357,20310622,27.886856,1.0884656,3462.5178,20420622,4017.75,11,10.041831,47.561906,296.7,0.08568909,2,25
3357,20310625,28.095108,1.4334837,3447.2837,20410624,3652.5,10,12.394268,47.623153,291.6,0.084588338,2,25
3357,20310820,10.056173,18.607498,4976.0026,20420819,4017.75,11,10.385458,50.777,628.7,0.126346397,2,25
3357,20311223,6.2830683,24.708553,5357.9561,20411222,3652.5,10,11.994089,50.317737,1300,0.242629834,2,25
3357,20320829,35.355192,21.825591,2945.8747,20430830,4017.75,11,9.5756,57.313409,380.8,0.129265512,2,25
3357,20320710,51.649925,6.7138638,2001.8153,20420710,3652.5,10,11.503346,53.84597,602.7,0.301076728,2,25
3357,20320411,15.737194,-21.479063,4445.0038,20430412,4017.75,11,8.5721763,47.776282,346.6,0.077975186,2,25
3357,20320430,17.487879,-18.747014,4291.2287,20410430,3287.25,9,12.824774,47.671334,327.8,0.076388378,2,25
3357,20320414,16.002952,-20.966554,4421.3737,20420415,3652.5,10,10.439396,47.567396,346.1,0.078278839,2,25
3357,20320411,15.584429,-21.471874,4458.6341,20430412,4017.75,11,8.5719779,47.775939,360.4,0.08083193,2,25
3357,20320429,17.541991,-18.956822,4286.5459,20410429,3287.25,9,12.831507,47.672159,320.5,0.074768825,2,25
3357,20320414,16.059466,-20.989666,4416.3621,20420415,3652.5,10,10.439775,47.567716,341.7,0.077371373,2,25
3357,20320531,28.367448,-7.4393776,3427.4364,20430601,4017.75,11,8.8751735,51.60024,323.2,0.094297884,2,25
3357,20320806,28.795285,15.776289,3396.4274,20410806,3287.25,9,13.105216,50.130346,296.4,0.087268169,2,25
3357,20320126,12.366205,-0.55183855,4753.9696,20420126,3652.5,10,11.80098,50.571606,1163.1,0.244658695,2,25
3357,20320702,15.110382,4.0795331,4501.1504,20430703,4017.75,11,8.208344,47.830816,366.9,0.081512495,2,25
3357,20320708,15.887549,5.4420457,4431.6221,20410708,3287.25,9,12.283831,47.603564,351.7,0.07936146,2,25
3357,20320803,28.035928,15.259093,3451.6078,20420803,3652.5,10,10.490035,50.768261,311.1,0.090131909,2,25
3357,20320801,27.609019,14.894538,3482.9241,20430801,4017.75,11,8.5788343,51.717175,327.5,0.094030186,2,25
3357,20320708,15.812927,5.2986453,4438.2594,20410708,3287.25,9,12.285226,47.60364,357.8,0.08061719,2,25
3357,20320909,5.3457072,22.047632,5456.7512,20420910,3652.5,10,10.252286,50.795546,877.2,0.160754993,2,25
3357,20330829,27.510908,22.508976,3490.1457,20440829,4017.75,11,7.9841481,59.144791,469.2,0.134435648,2,25
3357,20330806,14.946447,16.527615,4515.9314,20430806,3652.5,10,8.5502398,51.689052,457.6,0.101330149,2,25
3357,20340207,34.207215,21.204668,3021.4717,20450207,4017.75,11,6.5507335,53.995219,698.3,0.23111254,2,25
3357,20330601,16.58512,-7.5498886,4369.9707,20420601,3287.25,9,10.910589,50.729133,455.2,0.104165458,2,25
3357,20330527,16.192572,-8.838191,4404.5769,20430528,3652.5,10,8.8954873,51.606241,446.3,0.101326418,2,25
3357,20340714,18.368181,9.0626975,4215.5605,20450714,4017.75,11,7.0510657,61.543226,728.2,0.172740968,2,25
3357,20330815,16.00025,17.94024,4421.6134,20420815,3287.25,9,10.407877,50.764802,431.8,0.097656661,2,25
3357,20330720,29.482355,10.948866,3347.0617,20430720,3652.5,10,9.9170411,57.548772,540.7,0.161544677,2,25
3357,20330804,14.669541,16.223007,4540.9896,20440803,4017.75,11,7.1330532,53.041286,458.6,0.100991202,2,25
3357,20330620,18.725006,-2.7409829,4185.1979,20410620,2922,8,13.564907,50.167599,447.8,0.106996135,2,25
3357,20330601,16.481252,-7.5110533,4379.1056,20420601,3287.25,9,10.910046,50.728865,464.5,0.106071888,2,25
3357,20330806,15.021638,16.6605,4509.1469,20430807,3652.5,10,8.5398609,51.676106,453.8,0.100639879,2,25
3357,20330803,14.615867,16.17835,4545.8601,20440803,4017.75,11,7.1336032,53.039459,465.1,0.102312871,2,25
3357,20330816,16.050139,18.037645,4417.1889,20420816,3287.25,9,10.405177,50.765937,428.7,0.097052675,2,25
3357,20330806,15.022236,16.675397,4509.093,20430807,3652.5,10,8.5478191,51.693305,457.2,0.101395114,2,25
3347,20340910,27.202763,23.096867,3512.913,20450910,4017.75,11,7.9989227,56.333712,388.9,0.110705844,2,25
3347,20340911,27.401268,23.13116,3498.2338,20440911,3652.5,10,9.5598753,54.207378,409,0.116916142,2,25
3347,20350728,17.50074,13.475347,4290.1154,20460727,4017.75,11,7.0642617,59.905507,656.2,0.152956258,2,25
3347,20340422,20.901766,22.445014,4003.7456,20450421,4017.75,11,8.545538,54.865313,1156.6,0.288879493,2,25
3347,20340910,27.202406,23.102111,3512.9395,20450910,4017.75,11,7.9988166,56.334281,387.5,0.110306483,2,25
3347,20340912,27.377427,23.146134,3499.9945,20440911,3652.5,10,9.5591228,54.204713,410,0.117143041,2,25
3347,20350914,35.450519,23.401428,2939.6569,20460914,4017.75,11,9.4016297,47.154613,416,0.141513113,2,25
3347,20351013,11.694936,22.592697,4817.6007,20451012,3652.5,10,11.318455,45.320682,1061.1,0.220254867,2,25
3347,20350917,14.878838,23.369807,4522.0389,20460916,4017.75,11,6.8492232,58.806875,567.7,0.125540716,2,25
3347,20360917,28.118681,23.594675,3445.5624,20470918,4017.75,11,7.8938073,49.574649,472.9,0.137249002,2,25
3347,20360919,28.390081,23.604816,3425.7908,20460919,3652.5,10,9.3734544,47.139292,480.8,0.140347157,2,25
3347,20340118,13.052721,19.273142,4689.6305,20450118,4017.75,11,8.9490503,54.436459,1238.1,0.264008007,2,25
3347,20320914,9.180947,21.845553,5062.4209,20430915,4017.75,11,11.808732,53.872218,1300,0.256794136,2,25
3347,20330926,9.3502681,23.34845,5045.6019,20440925,4017.75,11,9.4880413,54.040772,859.4,0.170326557,2,25
3347,20330927,9.347399,23.311147,5045.8865,20440927,4017.75,11,9.4805502,54.027491,866.5,0.171724037,2,25
3347,20330914,35.854637,23.255185,2913.3961,20430915,3652.5,10,11.736152,52.737343,368.3,0.126416041,2,25
3347,20340910,27.130707,23.049808,3518.2576,20450910,4017.75,11,8.0003397,56.330725,394.1,0.112015675,2,25
3347,20330824,12.801859,19.620583,4713.0551,20430824,3652.5,10,11.953026,53.64654,1019,0.216207954,2,25
3347,20330808,11.156812,16.697873,4869.1327,20440807,4017.75,11,9.7953632,55.130268,972.5,0.199727561,2,25
3347,20330904,34.862352,22.709675,2978.167,20440904,4017.75,11,9.5960905,54.15625,353.4,0.118663594,2,25
3347,20330914,35.746461,23.261302,2920.4098,20430915,3652.5,10,11.735788,52.749142,372.5,0.127550592,2,25
3367,20250711,27.912061,7.7948547,3460.6714,20360710,4017.75,11,9.0807539,73.611115,414.5,0.119774446,2,25
3367,20250522,28.996686,-11.233333,3381.9019,20350523,3652.5,10,11.474798,72.622866,396.9,0.117359998,2,25
3367,20250518,28.882485,-12.28911,3390.1331,20360517,4017.75,11,9.3718418,73.527034,376.1,0.110939597,2,25
3367,20250523,29.140787,-10.859948,3371.5371,20350523,3652.5,10,11.470476,72.624432,390.8,0.115911523,2,25
3367,20250710,27.941238,7.8016452,3458.5349,20360710,4017.75,11,9.0815157,73.611016,412.8,0.119356899,2,25
3367,20250716,28.527966,9.002654,3415.7779,20350717,3652.5,10,11.07411,72.703454,408.1,0.119474981,2,25
3367,20250813,41.572544,17.653328,2558.5238,20360813,4017.75,11,12.148579,78.218992,333.7,0.130426772,2,25
3367,20250716,28.424263,8.8888573,3423.3065,20350717,3652.5,10,11.075041,72.703104,413.7,0.120848075,2,25
3367,20260710,8.7202333,-3.3756803,5108.431,20370709,4017.75,11,8.6117794,77.093564,1145.7,0.224276299,2,25
3367,20260802,13.781331,-5.4566731,4622.1502,20360802,3652.5,10,10.328363,76.115251,1091.3,0.236102237,2,25
3367,20260524,28.123879,-9.2613206,3445.183,20370523,4017.75,11,8.7990131,76.922089,423,0.122780125,2,25
3367,20260727,27.903701,13.200769,3461.2837,20360726,3652.5,10,10.290187,75.989878,442.6,0.127871633,2,25
3367,20260722,27.289528,12.211697,3506.4913,20370722,4017.75,11,8.5031655,77.031687,447.6,0.127648969,2,25
3367,20260606,29.055854,-5.5938166,3377.6433,20360606,3652.5,10,10.638289,75.914379,420.8,0.124583907,2,25
3367,20260723,27.342801,12.263853,3502.5527,20370722,4017.75,11,8.5024894,77.032424,443.6,0.126650486,2,25
3367,20270608,28.054037,-3.5725752,3450.2842,20380608,4017.75,11,8.5514175,79.920708,455.1,0.131902178,2,25
3367,20270807,27.354454,17.13296,3501.6916,20380807,4017.75,11,8.2665143,80.002141,451.2,0.12885201,2,25
3367,20270928,12.150727,23.433366,4774.317,20380927,4017.75,11,9.7278777,81.238061,1116.1,0.233771658,2,25
3457,20310204,41.779875,-19.772399,2546.2191,20420203,4017.75,11,8.6704311,52.643616,275.4,0.10816037,2,25
3457,20310204,41.640197,-19.775578,2554.5045,20420203,4017.75,11,8.6712753,52.639806,280.9,0.109962617,2,25
3457,20310204,45.138639,-19.714123,2352.061,20410203,3652.5,10,10.149037,56.597285,318.1,0.135243091,2,25
3237,20351130,16.469877,27.849416,4380.1071,20461129,4017.75,11,11.007778,41.219242,669.7,0.152895805,2,25
3237,20310720,29.597717,11.854937,3338.8306,20420720,4017.75,11,8.3614553,70.537011,466.3,0.139659676,2,25
3237,20310804,30.386287,16.264513,3282.9162,20400803,3287.25,9,12.185818,67.006395,444.3,0.135336991,2,25
3237,20310730,29.7595,15.146564,3327.2984,20410730,3652.5,10,9.9446809,68.554968,462.2,0.138911496,2,25
3237,20320807,20.081466,20.503297,4071.3734,20430808,4017.75,11,7.1413127,73.250302,488.8,0.120057767,2,25
3237,20320806,19.831073,19.887177,4092.1986,20430807,4017.75,11,7.1434064,73.240087,505.1,0.123429982,2,25
3257,20300219,17.866323,-9.3460575,4258.5651,20410219,4017.75,11,11.366674,50.256765,734.1,0.172382007,2,25
3257,20290413,25.423485,-27.956849,3646.562,20400413,4017.75,11,13.838853,50.818727,768.9,0.210856143,2,25
3257,20300530,6.9897024,-18.34244,5284.5295,20410530,4017.75,11,11.868296,47.30251,978.6,0.185182049,2,25
3257,20300519,34.189486,-11.422222,3022.6498,20410519,4017.75,11,12.345353,47.284166,406.3,0.134418483,2,25
3257,20300428,29.280157,-18.807578,3361.5346,20410427,4017.75,11,12.055365,47.421447,514.8,0.153144341,2,25
3257,20300628,13.763793,0.65528459,4623.7648,20410628,4017.75,11,12.470039,47.807028,704.7,0.152408271,2,25
3257,20310513,19.077988,-18.037779,4155.3357,20420512,4017.75,11,9.961431,46.65576,637.5,0.153417208,2,25
3257,20320421,15.425911,-11.526987,4472.8141,20420421,3652.5,10,10.227436,47.003378,638.9,0.142840723,2,25
3257,20310522,25.274705,-10.488017,3657.9089,20420522,4017.75,11,10.063137,47.004578,462.7,0.126493035,2,25
3257,20310509,19.526862,-20.299001,4117.6083,20410508,3652.5,10,11.983891,47.38714,636,0.154458597,2,25
3257,20310326,19.040314,-17.946682,4158.5148,20420326,4017.75,11,10.272286,46.791264,540,0.129854053,2,25
3257,20310323,20.006942,-16.69613,4077.5616,20410322,3652.5,10,12.27519,47.561359,575.4,0.141113748,2,25
3257,20310603,30.266662,-5.9746737,3291.3534,20420602,4017.75,11,10.227604,47.857262,452.6,0.137511821,2,25
3257,20310322,19.746972,-17.093406,4099.2087,20410321,3652.5,10,12.269407,47.578439,594.7,0.14507678,2,25
3257,20310622,34.676025,0.89724292,2990.4392,20420622,4017.75,11,10.483585,49.531245,433.7,0.145028864,2,25
3257,20310627,35.270839,2.2360716,2951.3845,20410627,3652.5,10,13.062378,49.122298,417.8,0.141560681,2,25
3257,20320419,15.155748,-11.684718,4497.0672,20430420,4017.75,11,8.4416697,47.130142,643.9,0.143182206,2,25
3257,20320425,16.264271,-11.183652,4398.2392,20410426,3287.25,9,12.50805,47.319382,624.4,0.141965903,2,25
3257,20320420,15.339011,-11.686005,4480.6035,20420421,3652.5,10,10.23037,47.002447,643.7,0.143663683,2,25
3257,20320612,20.804537,-1.3926843,4011.7144,20430613,4017.75,11,8.3482728,48.245793,525.6,0.131016306,2,25
3257,20320509,22.363284,-15.802189,3885.4527,20410509,3287.25,9,12.863286,47.840784,499.8,0.12863366,2,25
3257,20320613,20.884587,-1.8334461,4005.1525,20420613,3652.5,10,10.162703,47.85683,530.7,0.132504318,2,25
3257,20320502,21.47746,-17.419407,3956.8168,20430503,4017.75,11,8.5331047,48.208044,517.3,0.130736404,2,25
3257,20320508,22.449924,-16.06276,3878.5269,20410509,3287.25,9,12.866856,47.841085,489.2,0.126130362,2,25
3257,20320420,15.357814,-11.653636,4478.9171,20420421,3652.5,10,10.229548,47.002787,641.3,0.143181931,2,25
3257,20320611,20.60779,-1.8743366,4027.8784,20430612,4017.75,11,8.3523587,48.244146,534.6,0.13272496,2,25
3257,20320616,21.586921,-1.691125,3947.943,20410616,3287.25,9,12.555386,47.81017,510.4,0.129282515,2,25
3257,20320613,21.216258,-1.5934894,3978.0551,20420614,3652.5,10,10.159541,47.857278,507.2,0.127499491,2,25
33357,20300408,2.3011821,15.875193,5788.9883,20410408,4017.75,11,12.182547,47.48475,537,0.092762323,2,25
33357,20290723,16.221381,10.627556,4402.0294,20400723,4017.75,11,13.988571,48.564513,324.2,0.07364785,2,25
33357,20300408,2.2665967,15.944873,5792.8652,20410408,4017.75,11,12.18126,47.484071,540.7,0.093338958,2,25
33357,20300614,1.7445277,20.951967,5851.6757,20410614,4017.75,11,11.744285,47.278376,576.5,0.098518788,2,25
33357,20300711,3.3938578,18.67092,5667.7083,20400710,3652.5,10,14.087601,48.624353,603.1,0.106409852,2,25
33357,20300624,2.0258577,-20.098273,5819.9169,20410624,4017.75,11,11.683507,47.247072,549.3,0.094382791,2,25
33357,20300408,2.3411433,15.750708,5784.5117,20410407,4017.75,11,12.185441,47.486107,532.7,0.092090746,2,25
33357,20300624,2.0417304,-20.120739,5818.1298,20410624,4017.75,11,11.684754,47.247566,547.9,0.094171154,2,25
33357,20300624,2.0464398,-20.139141,5817.5996,20410624,4017.75,11,11.685046,47.247794,546.4,0.093921899,2,25
33357,20300722,6.6909055,-28.007409,3752.0606,20410721,4017.75,11,11.523742,47.16268,674.4,0.179741233,2,25
33357,20300814,7.0172719,-28.049897,3531.4801,20400813,3652.5,10,13.849219,48.434037,583.8,0.165313122,2,25
33357,20311004,15.04187,23.097623,4507.3229,20421004,4017.75,11,10.113763,50.859746,430.7,0.095555612,2,25
33357,20311210,6.8025602,27.925909,3464.624,20411209,3652.5,10,11.215373,47.543829,606.2,0.174968481,2,25
33357,20310715,1.4044143,-11.031286,5890.2817,20420715,4017.75,11,9.9130396,47.550056,547,0.092864829,2,25
33357,20310809,2.625038,-8.0573804,5752.7993,20410808,3652.5,10,12.057085,47.585517,565.4,0.098282587,2,25
33357,20310429,1.6715303,22.378545,5859.942,20420429,4017.75,11,10.359511,47.57066,553.1,0.0943866,2,25
33357,20310526,2.9708335,23.374817,5714.3855,20410526,3652.5,10,12.62672,47.654718,597.8,0.104613173,2,25
33357,20310706,14.939218,4.7652871,4516.5879,20420706,4017.75,11,10.690208,50.812294,446.4,0.098835672,2,25
33357,20310801,2.1699433,9.2370373,5803.7123,20410801,3652.5,10,12.109766,47.588995,609.7,0.10505345,2,25
33357,20310715,1.397606,-11.012999,5891.0569,20420715,4017.75,11,9.9123961,47.55021,548.1,0.093039332,2,25
33357,20310809,2.596296,-7.9620666,5756.0027,20410808,3652.5,10,12.054514,47.585366,569.3,0.098905444,2,25
33357,20310822,6.8377852,28.054915,3781.9321,20420822,4017.75,11,9.7114956,47.595774,718.3,0.189929375,2,25
33357,20310828,6.6465023,28.067977,3737.7764,20410827,3652.5,10,11.931907,47.602815,707,0.189149891,2,25
33357,20320824,2.7821085,3.7958127,5735.3217,20430825,4017.75,11,9.6053671,57.289726,832.4,0.145135712,2,25
33357,20320520,1.2233452,22.45327,5910.9297,20430521,4017.75,11,8.9296154,51.594299,660.1,0.11167448,2,25
33357,20320615,2.0107302,20.739473,5821.6206,20420616,3652.5,10,10.814202,50.765036,713.9,0.122629084,2,25
33357,20320803,1.0994764,-0.23703299,5925.093,20430803,4017.75,11,8.5617654,51.673262,609.7,0.102901338,2,25
33357,20320616,1.965858,20.600043,5826.677,20420617,3652.5,10,10.808608,50.766838,721.1,0.123758362,2,25
33357,20320529,5.3490495,22.587965,5456.396,20430530,4017.75,11,10.202797,57.337736,1050.4,0.192508022,2,25
33357,20320803,1.0946987,-0.30234435,5925.6399,20430803,4017.75,11,8.5618937,51.670911,610.1,0.102959345,2,25
33367,20250501,5.0531356,22.465595,5487.9175,20360501,4017.75,11,10.863337,75.815566,850.2,0.154922154,2,25
33257,20300430,17.333729,-18.39723,4304.5917,20410430,4017.75,11,12.484678,47.316497,571.7,0.132811667,2,25
33257,20300411,15.910422,-21.913832,4429.5893,20410411,4017.75,11,12.622041,47.346879,549.4,0.124029557,2,25
33257,20300701,15.899456,2.8066417,4430.5638,20410701,4017.75,11,12.44613,47.805729,525.5,0.11860793,2,25
33257,20300803,15.922702,14.403014,4428.4983,20410802,4017.75,11,12.738576,49.078655,541.4,0.122253632,2,25
32337,20341005,11.461781,-12.818174,4839.8708,20451005,4017.75,11,11.595808,44.366191,531.6,0.109837643,2,25
32337,20331116,22.806764,28.104329,3850.1045,20441116,4017.75,11,11.312477,49.12633,470,0.122074609,2,25
32337,20360307,7.8747648,2.6462128,5193.8131,20470308,4017.75,11,10.579665,40.563087,403.7,0.077727094,2,25
32337,20321119,5.0997069,28.046032,5482.9459,20431119,4017.75,11,11.326178,53.708276,857.8,0.156448744,2,25
32337,20331112,22.149033,28.114453,3902.62,20441111,4017.75,11,9.2990735,55.24799,521.6,0.133653802,2,25
32337,20331117,22.8143,28.103077,3849.506,20431117,3652.5,10,11.33538,53.61342,519.8,0.135030313,2,25
32337,20330611,15.256115,7.8624724,4488.0443,20440610,4017.75,11,12.462525,48.635728,620.2,0.138189367,2,25
32357,20291110,8.2133583,-27.894461,5159.4709,20401110,4017.75,11,13.158193,48.095227,458.9,0.088943229,2,25
32357,20290730,6.5386007,-27.848811,5331.3003,20400730,4017.75,11,14.004721,48.436589,660.7,0.123928491,2,25
32357,20291110,8.2047895,-27.894646,5160.3376,20401110,4017.75,11,13.157535,48.095136,459.4,0.089025183,2,25
32357,20301205,4.9750914,10.780976,5496.258,20411205,4017.75,11,10.761129,46.825533,433.5,0.078871843,2,25
32357,20301001,22.177219,-0.28340744,3900.358,20400930,3652.5,10,13.443114,48.284125,383.7,0.098375585,2,25
32357,20291110,8.1629014,-27.894378,5164.5759,20401110,4017.75,11,13.160079,48.096145,461.1,0.08928129,2,25
32357,20300413,14.472965,17.32452,4558.8486,20410413,4017.75,11,12.136867,47.48129,491.1,0.107724569,2,25
32357,20300910,3.5029211,-28.110198,5655.7302,20410909,4017.75,11,11.253603,47.013984,638.1,0.112823628,2,25
32357,20301205,4.9287719,10.9136,5501.2134,20411205,4017.75,11,10.758224,46.824582,439,0.079800576,2,25
32357,20300730,22.564024,-27.857845,3869.4211,20400729,3652.5,10,13.995895,48.455196,441.6,0.114125599,2,25
32357,20301205,4.9996788,10.529196,5493.6294,20411204,4017.75,11,10.7644,46.826056,430,0.07827248,2,25
32357,20301001,22.143468,-0.29521798,3903.0666,20400930,3652.5,10,13.444042,48.284699,384.8,0.098589145,2,25
32357,20311228,6.3901003,4.4683479,5346.7768,20421227,4017.75,11,9.6747429,51.241348,739.1,0.138232813,2,25
32357,20310918,15.642119,28.089878,4453.4827,20410917,3652.5,10,11.748042,47.516399,454.3,0.102010052,2,25
32357,20310215,5.853793,15.833366,5403.0015,20420215,4017.75,11,10.342594,46.693055,369.1,0.068313881,2,25
32357,20310215,5.8680442,15.731347,5401.5007,20420215,4017.75,11,10.343532,46.693346,367.5,0.068036648,2,25
32357,20310623,9.0171095,-22.592534,5078.7415,20420623,4017.75,11,9.6923843,46.532668,277.1,0.054560761,2,25
32357,20310625,9.1645674,-22.204773,5064.0505,20410625,3652.5,10,11.71523,47.217913,276.6,0.054620308,2,25
32357,20310625,9.151875,-22.690224,5065.3136,20420624,4017.75,11,9.6910161,46.540511,264.5,0.052217892,2,25
32357,20310626,9.2268996,-22.114253,5057.8516,20410626,3652.5,10,11.710215,47.213419,275.1,0.054390682,2,25
32357,20310623,9.0366384,-22.672555,5076.7937,20420623,4017.75,11,9.6922179,46.532626,276.3,0.054424114,2,25
32357,20310625,9.1408487,-22.107062,5066.4111,20410624,3652.5,10,11.716445,47.219555,278.3,0.054930402,2,25
32357,20320329,5.1106016,2.1182831,5481.7834,20430330,4017.75,11,9.1307844,51.131325,615.8,0.112335704,2,25
32357,20320411,5.8330679,4.2319658,5405.1847,20420411,3652.5,10,11.174533,50.363852,620.7,0.114834189,2,25
32357,20320226,9.5864534,7.3356362,5022.222,20430226,4017.75,11,9.3570296,51.403923,607.4,0.120942483,2,25
32357,20320307,9.5295843,9.1214086,5027.8429,20420307,3652.5,10,11.497155,50.604199,653,0.129876771,2,25
32357,20320329,5.122492,2.1171736,5480.5149,20430330,4017.75,11,9.1306057,51.130597,614.4,0.112106255,2,25
32357,20320425,7.0500131,5.7849146,5278.3039,20410425,3287.25,9,13.967053,49.864605,638,0.120872161,2,25
32357,20320411,5.7853106,4.1890458,5410.2186,20420411,3652.5,10,11.175576,50.366269,624,0.115337299,2,25
32357,20320730,20.562364,-17.256643,4031.6177,20430731,4017.75,11,8.6051589,51.836159,475.6,0.117967534,2,25
32357,20320826,21.656305,-7.9059015,3942.3264,20410826,3287.25,9,12.983806,50.285864,500.2,0.126879398,2,25
32357,20320804,20.999297,-15.143502,3995.7643,20420805,3652.5,10,10.5087,50.901574,463.5,0.115997833,2,25
